latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
48.51867,34.63131,336.16,0.42,0.38,2023-08-15,1041,N,VIIRS,n,2.0NRT,304.67,1.83,D
48.17455,32.05426,331.21,0.39,0.36,2023-08-15,1041,N,VIIRS,l,2.0NRT,305.61,0.7,D
48.79633,36.6213,337.34,0.48,0.4,2023-08-15,1041,N,VIIRS,n,2.0NRT,305.16,9.57,D
48.80072,36.627,342.65,0.48,0.4,2023-08-15,1041,N,VIIRS,n,2.0NRT,306.05,9.57,D
48.78981,35.72591,342.05,0.45,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,306.62,21.61,D
48.79338,35.72499,337.97,0.45,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,306.76,21.61,D
48.79195,35.71259,346.16,0.45,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,301.96,82.82,D
48.79694,35.72406,336.95,0.45,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,300.81,7.24,D
48.79623,35.71786,348.7,0.45,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,312.84,41.2,D
48.79552,35.71166,341.6,0.45,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,305.54,41.2,D
48.10869,30.22074,335.96,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,307.73,3.36,D
48.89174,35.74202,343.3,0.45,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,306.97,6.85,D
48.89103,35.73581,334.09,0.45,0.39,2023-08-15,1041,N,VIIRS,l,2.0NRT,304.4,3.77,D
48.45309,32.23236,346.37,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,307.79,6.46,D
48.06578,29.27955,330.46,0.4,0.37,2023-08-15,1041,N,VIIRS,l,2.0NRT,304.47,2.87,D
49.16259,36.42017,330.93,0.48,0.4,2023-08-15,1041,N,VIIRS,l,2.0NRT,303.06,2.08,D
49.16626,36.41926,334.39,0.48,0.4,2023-08-15,1041,N,VIIRS,n,2.0NRT,303.22,5.97,D
49.16556,36.41269,336.37,0.48,0.4,2023-08-15,1041,N,VIIRS,n,2.0NRT,303.54,4.64,D
48.67101,31.93562,338.15,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,306.81,7.71,D
48.60048,30.46233,346.29,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,309.1,3,D
48.59964,30.45716,331.46,0.39,0.36,2023-08-15,1041,N,VIIRS,l,2.0NRT,304.29,3,D
48.60291,30.45595,338.79,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,306.42,3,D
48.82579,31.68969,337.93,0.38,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,304.26,2.68,D
48.45455,29.37565,335.15,0.4,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,304.83,2.34,D
49.69778,37.6961,336.95,0.54,0.42,2023-08-15,1041,N,VIIRS,n,2.0NRT,300.48,3.84,D
49.70168,37.6952,333.96,0.54,0.42,2023-08-15,1041,N,VIIRS,n,2.0NRT,301.54,3.84,D
49.83212,38.56067,341.46,0.39,0.44,2023-08-15,1041,N,VIIRS,n,2.0NRT,301.11,4.26,D
48.61839,29.13089,334.39,0.4,0.37,2023-08-15,1041,N,VIIRS,l,2.0NRT,307.87,2.18,D
48.59629,28.92241,348.27,0.4,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,311.57,5.78,D
48.59961,28.9211,345.36,0.4,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,307.02,5.78,D
49.08026,31.73218,330.3,0.39,0.36,2023-08-15,1041,N,VIIRS,l,2.0NRT,305,1.59,D
48.61373,28.39691,332.76,0.41,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,306.92,3.1,D
48.70647,28.61999,344.46,0.41,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,306.72,12.69,D
47.87893,35.19126,347.74,0.43,0.38,2023-08-15,1041,N,VIIRS,n,2.0NRT,306.73,7.21,D
44.92402,33.69412,339.55,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,309.32,4.66,D
45.43695,36.37814,367,0.44,0.38,2023-08-15,1041,N,VIIRS,h,2.0NRT,312.63,6.9,D
45.43763,36.38378,344.99,0.44,0.38,2023-08-15,1041,N,VIIRS,n,2.0NRT,306.34,6.9,D
45.43627,36.37253,342.91,0.44,0.38,2023-08-15,1041,N,VIIRS,n,2.0NRT,309.58,8.56,D
45.44047,36.37733,340.6,0.44,0.38,2023-08-15,1041,N,VIIRS,n,2.0NRT,304.19,6.9,D
45.43979,36.37172,353.99,0.44,0.38,2023-08-15,1041,N,VIIRS,n,2.0NRT,309.05,8.56,D
45.43912,36.36612,355.32,0.44,0.38,2023-08-15,1041,N,VIIRS,n,2.0NRT,311,8.56,D
45.43845,36.36056,336.49,0.44,0.38,2023-08-15,1041,N,VIIRS,l,2.0NRT,307.99,4.02,D
45.76846,33.47879,335.21,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,308.18,1.9,D
46.10539,33.43362,336.01,0.39,0.36,2023-08-15,1041,N,VIIRS,l,2.0NRT,307.19,4.93,D
46.11084,33.44761,339.54,0.39,0.36,2023-08-15,1041,N,VIIRS,l,2.0NRT,310.38,4.67,D
46.10941,33.43763,342.29,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,310.47,4.14,D
45.44961,29.38521,341.77,0.42,0.38,2023-08-15,1041,N,VIIRS,n,2.0NRT,303.47,7.43,D
46.22564,33.54103,334.76,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,307.36,2.19,D
46.22493,33.53601,333.62,0.39,0.36,2023-08-15,1041,N,VIIRS,l,2.0NRT,307.15,2.19,D
46.15402,33.02167,351.33,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,306.84,5.72,D
46.15731,33.02066,355.81,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,306.94,12.1,D
45.59526,29.58247,336.23,0.42,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,305.06,2.15,D
46.17441,33.11391,346.18,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,309.33,3.61,D
46.21165,33.34692,331.92,0.39,0.36,2023-08-15,1041,N,VIIRS,l,2.0NRT,306.83,2.3,D
46.31865,34.08328,336.91,0.4,0.37,2023-08-15,1041,N,VIIRS,l,2.0NRT,310.77,4.31,D
46.37968,34.43028,342.62,0.4,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,309.14,7.39,D
46.41888,34.175,340.59,0.4,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,309.62,3.47,D
46.67419,36.16511,340.59,0.44,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,311.8,5.33,D
46.69494,36.0943,337.75,0.44,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,310.49,3.22,D
46.20191,32.38397,347.89,0.38,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,310.28,4.99,D
46.68587,35.48764,348.43,0.43,0.38,2023-08-15,1041,N,VIIRS,n,2.0NRT,315.1,15.82,D
46.56437,34.40141,355.34,0.4,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,317.74,22.27,D
46.97178,36.99484,335.85,0.48,0.4,2023-08-15,1041,N,VIIRS,l,2.0NRT,307.69,11.42,D
46.01996,30.19845,336.79,0.4,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,306.63,4.19,D
46.02329,30.19726,340.27,0.4,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,306.78,4.19,D
46.49386,33.11366,339.78,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,310.2,2.26,D
46.97127,36.75292,341.08,0.47,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,309.1,49.57,D
46.97058,36.74678,338.33,0.47,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,307.27,49.57,D
46.97489,36.75204,344.74,0.47,0.39,2023-08-15,1041,N,VIIRS,l,2.0NRT,318.98,49.57,D
46.91143,36.04299,345.61,0.44,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,307.33,2.81,D
46.98169,36.55011,346.05,0.46,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,311.7,4.8,D
46.9814,36.54815,343.35,0.46,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,312.05,8.02,D
46.98927,36.55243,336.83,0.46,0.39,2023-08-15,1041,N,VIIRS,l,2.0NRT,308.12,2.31,D
46.68078,34.04473,344.57,0.4,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,310.69,2.42,D
46.65484,33.8541,335.06,0.39,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,307.79,4.11,D
46.65414,33.84897,351.83,0.39,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,314.78,15.34,D
46.65747,33.848,367,0.39,0.37,2023-08-15,1041,N,VIIRS,h,2.0NRT,313.11,15.34,D
46.68412,34.04377,338.28,0.4,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,308.09,2.42,D
46.65817,33.85313,335.09,0.39,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,306.34,4.11,D
46.65676,33.84287,330.61,0.39,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,305.38,15.34,D
46.54218,32.96018,355.06,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,309.84,7,D
46.10493,30.21955,343.93,0.4,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,313.87,16.82,D
46.54547,32.95917,344.99,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,309.1,7,D
46.10825,30.21837,352.04,0.4,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,309.27,16.82,D
46.10736,30.21326,351.67,0.4,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,309.09,10.17,D
46.11157,30.21719,367,0.4,0.37,2023-08-15,1041,N,VIIRS,h,2.0NRT,310.92,23.09,D
46.67695,33.8637,352.66,0.39,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,310.13,6.88,D
46.11069,30.21208,347.4,0.4,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,309.81,10.28,D
47.18863,38.13518,333.12,0.53,0.42,2023-08-15,1041,N,VIIRS,l,2.0NRT,306.35,2.92,D
47.18221,38.02997,345.94,0.52,0.42,2023-08-15,1041,N,VIIRS,n,2.0NRT,308.92,5.7,D
47.18604,38.02917,344.56,0.52,0.42,2023-08-15,1041,N,VIIRS,n,2.0NRT,308.83,5.7,D
46.94631,35.82961,334.15,0.44,0.38,2023-08-15,1041,N,VIIRS,l,2.0NRT,308.03,1.9,D
46.99161,36.15278,343.64,0.45,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,313.44,8.68,D
46.99516,36.15188,349.47,0.45,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,306.9,18.6,D
47.23235,38.1404,337.67,0.53,0.42,2023-08-15,1041,N,VIIRS,n,2.0NRT,305.91,8.78,D
47.2376,38.1536,335.06,0.53,0.42,2023-08-15,1041,N,VIIRS,l,2.0NRT,309.47,3.43,D
47.2369,38.1466,346.73,0.53,0.42,2023-08-15,1041,N,VIIRS,n,2.0NRT,312.17,8.78,D
47.23621,38.13965,346.19,0.53,0.42,2023-08-15,1041,N,VIIRS,n,2.0NRT,306.94,8.78,D
46.57682,32.79816,350.01,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,314.15,18.9,D
46.57608,32.79318,355.48,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,323.28,18.9,D
46.57535,32.78819,337.75,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,309.23,2.54,D
47.24144,38.15274,334.31,0.53,0.42,2023-08-15,1041,N,VIIRS,l,2.0NRT,306.89,4.42,D
47.24075,38.14577,350.48,0.53,0.42,2023-08-15,1041,N,VIIRS,n,2.0NRT,308.94,7.65,D
47.24006,38.13886,341.17,0.53,0.42,2023-08-15,1041,N,VIIRS,n,2.0NRT,308.48,7.65,D
46.58011,32.79715,349.08,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,311.42,7.66,D
46.57937,32.79216,351.04,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,309.76,7.66,D
47.19038,37.57776,335.13,0.5,0.41,2023-08-15,1041,N,VIIRS,l,2.0NRT,309.24,3.15,D
46.61567,32.96898,352.63,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,311.58,7.81,D
46.61969,32.97297,339.69,0.39,0.36,2023-08-15,1041,N,VIIRS,l,2.0NRT,312.8,16.97,D
46.61896,32.96796,350.74,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,320.26,16.97,D
47.22412,37.79017,335.39,0.51,0.41,2023-08-15,1041,N,VIIRS,l,2.0NRT,310.38,4.65,D
46.62298,32.97196,336.82,0.39,0.36,2023-08-15,1041,N,VIIRS,l,2.0NRT,308.51,16.97,D
47.24691,37.97388,339.77,0.52,0.41,2023-08-15,1041,N,VIIRS,l,2.0NRT,312.5,13.7,D
47.24621,37.96703,346.55,0.52,0.41,2023-08-15,1041,N,VIIRS,n,2.0NRT,312.61,13.7,D
47.06512,36.28062,336.26,0.45,0.39,2023-08-15,1041,N,VIIRS,l,2.0NRT,308.72,4.84,D
47.06324,36.28545,337.9,0.45,0.39,2023-08-15,1041,N,VIIRS,l,2.0NRT,309.13,4.7,D
47.24463,37.97357,339.02,0.52,0.41,2023-08-15,1041,N,VIIRS,l,2.0NRT,312.17,5.44,D
47.24397,37.96672,344.85,0.52,0.41,2023-08-15,1041,N,VIIRS,n,2.0NRT,311.97,11.43,D
47.24846,37.97275,338.95,0.52,0.41,2023-08-15,1041,N,VIIRS,n,2.0NRT,308.39,5.44,D
47.24779,37.96589,335.93,0.52,0.41,2023-08-15,1041,N,VIIRS,n,2.0NRT,309.56,11.43,D
45.96936,28.85524,336.36,0.43,0.38,2023-08-15,1041,N,VIIRS,n,2.0NRT,305.74,1.96,D
45.96833,28.8498,335.19,0.43,0.38,2023-08-15,1041,N,VIIRS,n,2.0NRT,304.95,1.96,D
46.88929,34.67092,340.5,0.41,0.37,2023-08-15,1041,N,VIIRS,n,2.0NRT,308.97,3.37,D
47.13509,36.6976,336.2,0.47,0.39,2023-08-15,1041,N,VIIRS,l,2.0NRT,310.54,3.69,D
47.1437,36.70816,336.14,0.47,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,307.49,3.34,D
47.14302,36.70199,336.8,0.47,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,307.92,3.34,D
47.14596,36.69492,335.26,0.47,0.39,2023-08-15,1041,N,VIIRS,l,2.0NRT,307.13,4.12,D
46.67817,33.00472,340.67,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,306.11,3.58,D
46.68146,33.00371,342.89,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,307.23,3.58,D
46.74429,33.15256,340.2,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,308.25,3.98,D
46.74759,33.15156,349.14,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,309.35,5.49,D
47.04774,35.24812,342.02,0.42,0.38,2023-08-15,1041,N,VIIRS,n,2.0NRT,307.86,5.4,D
47.04884,35.25108,338.65,0.42,0.38,2023-08-15,1041,N,VIIRS,n,2.0NRT,307.77,4.34,D
47.04816,35.24551,336.87,0.42,0.38,2023-08-15,1041,N,VIIRS,l,2.0NRT,306.92,2.89,D
47.06734,35.34407,343.75,0.43,0.38,2023-08-15,1041,N,VIIRS,n,2.0NRT,308.52,3.81,D
47.05575,35.24926,335.37,0.42,0.38,2023-08-15,1041,N,VIIRS,l,2.0NRT,309,4.27,D
47.05507,35.2437,334.48,0.42,0.38,2023-08-15,1041,N,VIIRS,l,2.0NRT,306.66,2.65,D
47.07081,35.34316,336.29,0.43,0.38,2023-08-15,1041,N,VIIRS,l,2.0NRT,310.85,4.3,D
46.79154,33.2301,342.72,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,310.02,3.93,D
46.78938,33.21493,349.93,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,309.5,13.38,D
47.37875,38.13593,332.52,0.53,0.42,2023-08-15,1041,N,VIIRS,l,2.0NRT,307.51,2.68,D
46.79485,33.22909,343.1,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,310.28,3.93,D
46.7934,33.21898,354.27,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,313.53,13.38,D
46.79268,33.21391,352.57,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,317.18,13.38,D
46.79196,33.20885,367,0.39,0.36,2023-08-15,1041,N,VIIRS,l,2.0NRT,327.4,57.08,D
47.22868,36.64177,343.06,0.47,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,312.94,8.7,D
46.79671,33.21798,340.37,0.39,0.36,2023-08-15,1041,N,VIIRS,l,2.0NRT,311.95,12.56,D
46.79526,33.20784,340.03,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,308.28,5.42,D
47.2364,36.67814,338.7,0.47,0.39,2023-08-15,1041,N,VIIRS,l,2.0NRT,311.78,3.69,D
47.23095,36.62852,345.07,0.46,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,312.38,6.36,D
46.80001,33.21698,348.06,0.39,0.36,2023-08-15,1041,N,VIIRS,n,2.0NRT,309.87,12.56,D
47.2375,36.62053,336.94,0.46,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,307,1.96,D
47.2415,36.55632,337.01,0.46,0.39,2023-08-15,1041,N,VIIRS,n,2.0NRT,311.87,3.44,D
47.35194,37.47812,339.54,0.5,0.41,2023-08-15,1041,N,VIIRS,n,2.0NRT,306.75,3.73,D
47.15996,35.69401,342.94,0.44,0.38,2023-08-15,1041,N,VIIRS,n,2.0NRT,312.44,7.3,D
47.2994,36.80967,346.94,0.47,0.4,2023-08-15,1041,N,VIIRS,n,2.0NRT,311.36,6.8,D
50.34214,23.83453,331.73,0.52,0.42,2023-08-15,1041,N,VIIRS,n,2.0NRT,302.99,3.63,D
50.91898,32.82006,331.34,0.4,0.37,2023-08-15,1043,N,VIIRS,l,2.0NRT,303.1,3.14,D
50.91637,32.82686,333.24,0.4,0.37,2023-08-15,1043,N,VIIRS,n,2.0NRT,299.69,3.14,D
49.41923,24.25995,337.74,0.53,0.42,2023-08-15,1043,N,VIIRS,n,2.0NRT,300.77,4.2,D
50.18998,28.51417,347.17,0.4,0.37,2023-08-15,1043,N,VIIRS,n,2.0NRT,305.98,9.11,D
50.18898,28.51125,346.95,0.4,0.37,2023-08-15,1043,N,VIIRS,n,2.0NRT,303.86,4.39,D
50.18992,28.51672,331.79,0.4,0.37,2023-08-15,1043,N,VIIRS,l,2.0NRT,304.07,4.39,D
49.31173,24.72908,331.82,0.51,0.41,2023-08-15,1043,N,VIIRS,n,2.0NRT,301.2,8.04,D
49.84954,27.54702,341.79,0.42,0.37,2023-08-15,1043,N,VIIRS,n,2.0NRT,307.83,3.77,D
49.05716,23.95248,331.75,0.55,0.43,2023-08-15,1043,N,VIIRS,n,2.0NRT,299.46,2.21,D
48.93231,24.04903,331.66,0.55,0.43,2023-08-15,1043,N,VIIRS,n,2.0NRT,299.37,3.65,D
49.52975,28.91223,337.94,0.4,0.37,2023-08-15,1043,N,VIIRS,n,2.0NRT,306.08,2.89,D
49.4837,30.35265,336.76,0.39,0.36,2023-08-15,1043,N,VIIRS,n,2.0NRT,304.57,4.11,D
49.01616,30.0087,332.77,0.39,0.36,2023-08-15,1043,N,VIIRS,l,2.0NRT,306.06,4.21,D
50.00203,23.3691,339.17,0.55,0.43,2023-08-15,1043,N,VIIRS,n,2.0NRT,299.99,7.81,D
49.85768,25.53063,339.65,0.68,0.74,2023-08-15,1221,N,VIIRS,n,2.0NRT,296.79,4.17,D
50.38615,26.12145,341.34,0.72,0.76,2023-08-15,1221,N,VIIRS,n,2.0NRT,294.95,8.62,D
50.38187,26.12364,346.08,0.72,0.76,2023-08-15,1221,N,VIIRS,n,2.0NRT,295.17,7.45,D
49.54778,35.46744,301.82,0.32,0.55,2023-08-15,2254,N,VIIRS,n,2.0NRT,289.52,0.41,N
49.18297,33.45582,304.79,0.4,0.6,2023-08-15,2254,N,VIIRS,n,2.0NRT,291.58,1.01,N
48.86313,35.63531,298.83,0.63,0.54,2023-08-15,2254,N,VIIRS,n,2.0NRT,288.82,0.41,N
48.57853,39.26061,345.68,0.43,0.46,2023-08-15,2254,N,VIIRS,n,2.0NRT,291.25,7.32,N
48.57429,39.25973,315.9,0.43,0.46,2023-08-15,2254,N,VIIRS,n,2.0NRT,290,1.94,N
48.57604,39.26038,347.5,0.43,0.46,2023-08-15,2254,N,VIIRS,n,2.0NRT,291.23,9.62,N
48.49776,38.8066,302.39,0.45,0.47,2023-08-15,2254,N,VIIRS,n,2.0NRT,291.5,0.58,N
48.49342,38.80598,314.06,0.45,0.47,2023-08-15,2254,N,VIIRS,n,2.0NRT,290.54,1.63,N
48.48187,38.78539,312.37,0.45,0.47,2023-08-15,2254,N,VIIRS,n,2.0NRT,292.7,2.2,N
48.46642,38.75796,310.11,0.45,0.47,2023-08-15,2254,N,VIIRS,n,2.0NRT,293.61,2.25,N
48.46256,38.75108,304,0.45,0.47,2023-08-15,2254,N,VIIRS,n,2.0NRT,291.43,0.75,N
48.46067,38.77561,308.86,0.45,0.47,2023-08-15,2254,N,VIIRS,n,2.0NRT,290.37,1.11,N
48.53462,34.64547,305.37,0.35,0.57,2023-08-15,2254,N,VIIRS,n,2.0NRT,291.74,1.58,N
48.52915,34.64988,323.77,0.35,0.56,2023-08-15,2254,N,VIIRS,n,2.0NRT,291.9,1.58,N
48.53568,34.64405,313.92,0.35,0.56,2023-08-15,2254,N,VIIRS,n,2.0NRT,292.23,1.94,N
48.5302,34.6485,304.54,0.35,0.56,2023-08-15,2254,N,VIIRS,n,2.0NRT,290.83,1.26,N
48.52999,34.65329,311.65,0.35,0.56,2023-08-15,2254,N,VIIRS,n,2.0NRT,292.4,1.26,N
48.49968,35.09939,304.85,0.33,0.55,2023-08-15,2254,N,VIIRS,n,2.0NRT,291.65,0.58,N
48.58466,28.96963,297.46,0.63,0.72,2023-08-15,2254,N,VIIRS,n,2.0NRT,286.8,1.09,N
48.4744,34.96705,301.64,0.34,0.56,2023-08-15,2254,N,VIIRS,n,2.0NRT,291.48,0.44,N
48.47267,34.63038,307.89,0.35,0.57,2023-08-15,2254,N,VIIRS,n,2.0NRT,292.42,1.29,N
48.22294,38.2462,307.12,0.47,0.48,2023-08-15,2254,N,VIIRS,n,2.0NRT,291.04,1.03,N
48.21409,38.24466,313.05,0.47,0.48,2023-08-15,2254,N,VIIRS,n,2.0NRT,290.53,1.65,N
48.09973,37.922,304.5,0.49,0.48,2023-08-15,2257,N,VIIRS,n,2.0NRT,291.46,1.54,N
48.06105,37.95561,313.11,0.49,0.48,2023-08-15,2257,N,VIIRS,n,2.0NRT,293.51,1.94,N
47.83405,38.47478,301.32,0.46,0.47,2023-08-15,2257,N,VIIRS,n,2.0NRT,291.17,1.39,N
47.83359,38.4809,305.41,0.46,0.47,2023-08-15,2257,N,VIIRS,n,2.0NRT,291.77,1.22,N
47.87811,35.15589,307.55,0.32,0.55,2023-08-15,2257,N,VIIRS,n,2.0NRT,291.69,0.38,N
47.87255,35.16436,302.08,0.32,0.55,2023-08-15,2257,N,VIIRS,n,2.0NRT,291.87,1.46,N
47.86764,35.15937,338.16,0.32,0.55,2023-08-15,2257,N,VIIRS,n,2.0NRT,293.32,2.28,N
47.86786,35.15492,302.82,0.32,0.55,2023-08-15,2257,N,VIIRS,n,2.0NRT,292.71,2.28,N
47.86742,35.16381,310.67,0.32,0.55,2023-08-15,2257,N,VIIRS,n,2.0NRT,292.26,1.46,N
47.62523,38.31804,301.13,0.46,0.47,2023-08-15,2257,N,VIIRS,n,2.0NRT,290.25,1.04,N
47.86604,33.43691,300.95,0.39,0.59,2023-08-15,2257,N,VIIRS,n,2.0NRT,290.88,0.88,N
47.3749,37.23249,302.48,0.52,0.5,2023-08-15,2257,N,VIIRS,n,2.0NRT,290.15,0.75,N
47.31072,36.64646,303.39,0.55,0.51,2023-08-15,2257,N,VIIRS,n,2.0NRT,289.41,1.45,N
47.30212,36.63041,309,0.55,0.51,2023-08-15,2257,N,VIIRS,n,2.0NRT,290.6,1.33,N
47.29739,36.62964,311.18,0.55,0.51,2023-08-15,2257,N,VIIRS,n,2.0NRT,290.73,1.33,N
47.31614,35.07153,300.2,0.32,0.55,2023-08-15,2257,N,VIIRS,n,2.0NRT,289.99,0.2,N
47.27753,34.42903,304.85,0.35,0.57,2023-08-15,2257,N,VIIRS,n,2.0NRT,290.43,0.45,N
47.15415,35.69616,300.6,0.6,0.53,2023-08-15,2257,N,VIIRS,n,2.0NRT,290.05,0.64,N
46.7928,34.50502,315.09,0.34,0.56,2023-08-15,2257,N,VIIRS,n,2.0NRT,291.15,0.87,N
46.6941,34.37366,315.26,0.35,0.56,2023-08-15,2257,N,VIIRS,n,2.0NRT,291.16,1.19,N
46.61611,32.96739,302.74,0.4,0.6,2023-08-15,2257,N,VIIRS,n,2.0NRT,292.66,0.64,N
46.56524,33.45078,318.76,0.38,0.59,2023-08-15,2257,N,VIIRS,n,2.0NRT,291.43,1.21,N
46.23816,32.50671,306.41,0.42,0.61,2023-08-15,2257,N,VIIRS,n,2.0NRT,290.93,1.17,N
48.21318,38.24621,301.23,0.43,0.62,2023-08-16,0035,N,VIIRS,n,2.0NRT,288.71,0.73,N
48.57823,39.2646,312.49,0.46,0.63,2023-08-16,0035,N,VIIRS,n,2.0NRT,288.45,2.26,N
48.57534,39.2595,320.09,0.46,0.63,2023-08-16,0035,N,VIIRS,n,2.0NRT,287.98,2.31,N
48.46338,38.77407,345.75,0.44,0.62,2023-08-16,0035,N,VIIRS,n,2.0NRT,290.18,6.32,N
48.46153,38.77987,346.69,0.44,0.62,2023-08-16,0035,N,VIIRS,n,2.0NRT,289.56,4.43,N
48.46695,38.76282,307.39,0.44,0.62,2023-08-16,0035,N,VIIRS,n,2.0NRT,290.91,1.42,N
48.4635,38.7533,301.28,0.44,0.62,2023-08-16,0035,N,VIIRS,n,2.0NRT,289.93,1.42,N
48.45815,38.77011,301.61,0.44,0.62,2023-08-16,0035,N,VIIRS,n,2.0NRT,288.47,6.32,N
48.45634,38.7758,303.86,0.44,0.62,2023-08-16,0035,N,VIIRS,n,2.0NRT,288.44,4.43,N
48.21464,38.24677,299.51,0.43,0.62,2023-08-16,0035,N,VIIRS,n,2.0NRT,289,0.36,N
49.2637,37.60279,312.21,0.37,0.58,2023-08-16,0035,N,VIIRS,n,2.0NRT,288.33,1.19,N
48.86245,35.63605,301.86,0.32,0.54,2023-08-16,0035,N,VIIRS,n,2.0NRT,288.43,0.59,N
48.06021,37.95432,309.58,0.42,0.61,2023-08-16,0035,N,VIIRS,n,2.0NRT,292.21,1.15,N
48.05839,37.95337,305.47,0.42,0.61,2023-08-16,0035,N,VIIRS,n,2.0NRT,291.4,0.99,N
47.12233,30.22549,308.55,0.42,0.45,2023-08-16,0035,N,VIIRS,n,2.0NRT,289.55,1.28,N
48.01922,25.62587,299.32,0.42,0.38,2023-08-16,0035,N,VIIRS,n,2.0NRT,285.08,0.94,N
46.57234,30.81331,302.5,0.46,0.47,2023-08-16,0035,N,VIIRS,n,2.0NRT,290.05,0.45,N
